State,Year,Quarter,Pincode,Transaction_Count,Transaction_Amount
ladakh,2024,1,194201,42,95211
ladakh,2024,1,194401,25,59496
ladakh,2024,1,194107,22,59815
ladakh,2024,1,194105,20,50166
ladakh,2024,1,194103,16,45153
ladakh,2024,1,194703,12,15415
ladakh,2024,1,194404,12,32572
ladakh,2024,1,194102,11,17199
ladakh,2024,2,194104,86,181186
ladakh,2024,2,194101,84,198993
ladakh,2024,2,194201,49,109629
ladakh,2024,2,194103,39,122699
ladakh,2024,2,194401,35,60363
ladakh,2024,2,194404,29,49555
ladakh,2024,2,194102,20,76933
ladakh,2024,2,194105,19,57911
ladakh,2024,2,194107,15,25706
ladakh,2024,2,194106,12,17805
ladakh,2024,3,194101,104,263354
ladakh,2024,3,194104,79,158932
ladakh,2024,3,194201,48,64198
ladakh,2024,3,194401,47,80110
ladakh,2024,3,194404,39,103229
ladakh,2024,3,194103,32,70630
ladakh,2024,3,194107,26,35449
ladakh,2024,3,194102,21,72321
ladakh,2024,3,194703,17,47687
ladakh,2024,3,194105,10,25018
ladakh,2024,4,194101,98,190063
ladakh,2024,4,194104,80,224345
ladakh,2024,4,194401,48,99684
ladakh,2024,4,194201,43,94401
ladakh,2024,4,194103,40,99928
ladakh,2024,4,194404,32,64369
ladakh,2024,4,194107,20,39766
ladakh,2024,4,194102,13,16677
ladakh,2024,4,194105,12,34066
ladakh,2024,4,194109,11,41878
lakshadweep,2020,3,682555,3,550
lakshadweep,2020,3,682557,1,649
lakshadweep,2021,1,682555,2,2132
lakshadweep,2021,1,682559,1,2886
lakshadweep,2021,1,682551,1,207
lakshadweep,2021,2,682555,4,5474
lakshadweep,2021,2,682551,1,1488
lakshadweep,2021,3,682551,15,12506
lakshadweep,2021,3,682555,2,2010
lakshadweep,2021,3,682556,1,233
lakshadweep,2021,3,682552,1,1285
lakshadweep,2021,4,682555,7,8240
lakshadweep,2021,4,682551,2,3404
lakshadweep,2021,4,682556,1,47
lakshadweep,2021,4,682557,1,5405
lakshadweep,2022,1,682555,18,24036
lakshadweep,2022,1,682551,6,6937
lakshadweep,2022,1,682556,2,3592
lakshadweep,2022,1,682552,1,99
lakshadweep,2022,2,682555,9,17440
lakshadweep,2022,2,682551,8,8697
lakshadweep,2022,2,682556,1,1326
lakshadweep,2022,3,682555,21,26201
lakshadweep,2022,3,682551,13,11635
lakshadweep,2022,3,682559,3,2429
lakshadweep,2022,3,682556,1,1239
lakshadweep,2022,4,682555,9,17265
lakshadweep,2022,4,682551,3,2539
lakshadweep,2022,4,682557,2,5030
lakshadweep,2022,4,682556,1,2301
lakshadweep,2023,1,682555,17,19233
lakshadweep,2023,1,682551,8,8442
lakshadweep,2023,1,682559,1,2524
lakshadweep,2023,2,682555,9,20879
lakshadweep,2023,2,682551,2,3888
lakshadweep,2023,2,682559,2,6203
lakshadweep,2023,2,682556,1,1628
lakshadweep,2023,2,682557,1,5786
lakshadweep,2023,3,682555,8,7305
lakshadweep,2023,3,682559,3,3714
lakshadweep,2023,3,682557,1,1388
lakshadweep,2023,4,682555,36,34964
lakshadweep,2023,4,682552,8,19542
lakshadweep,2023,4,682559,5,14379
lakshadweep,2023,4,682551,2,4743
lakshadweep,2023,4,682556,1,3518
lakshadweep,2023,4,682557,1,1200
lakshadweep,2024,1,682555,9,11703
lakshadweep,2024,1,682559,3,122
lakshadweep,2024,1,682556,1,1048
lakshadweep,2024,1,682551,1,31
lakshadweep,2024,1,682554,1,31
lakshadweep,2024,2,682555,11,16966
lakshadweep,2024,2,682559,8,6648
lakshadweep,2024,2,682551,4,8434
lakshadweep,2024,2,682558,1,245
lakshadweep,2024,2,682557,1,31
lakshadweep,2024,2,682552,1,1306
lakshadweep,2024,3,682555,32,37584
lakshadweep,2024,3,682551,7,8299
lakshadweep,2024,3,682559,5,4803
lakshadweep,2024,3,682556,4,2276
lakshadweep,2024,3,682552,1,2350
lakshadweep,2024,4,682551,112,114014
lakshadweep,2024,4,682555,21,38873
lakshadweep,2024,4,682559,9,10417
lakshadweep,2024,4,682552,6,5247
lakshadweep,2024,4,682553,6,8261
lakshadweep,2024,4,682558,2,1699
lakshadweep,2024,4,682556,2,5039
lakshadweep,2024,4,682554,1,1992
madhya-pradesh,2020,2,452010,307,49500
madhya-pradesh,2020,2,452016,194,33757
madhya-pradesh,2020,2,452009,138,22215
madhya-pradesh,2020,2,482002,138,23754
madhya-pradesh,2020,2,452003,136,21513
madhya-pradesh,2020,2,462042,133,22810
madhya-pradesh,2020,2,452001,112,18692
madhya-pradesh,2020,2,455001,106,21365
madhya-pradesh,2020,2,462016,103,17755
madhya-pradesh,2020,2,462022,101,18478
madhya-pradesh,2020,3,455001,353,125258
madhya-pradesh,2020,3,452010,313,83167
madhya-pradesh,2020,3,482002,310,86008
madhya-pradesh,2020,3,452001,241,55376
madhya-pradesh,2020,3,452016,217,63111
madhya-pradesh,2020,3,452003,214,45704
madhya-pradesh,2020,3,452009,192,41887
madhya-pradesh,2020,3,482001,188,53790
madhya-pradesh,2020,3,456010,150,37486
madhya-pradesh,2020,3,457001,149,27856
madhya-pradesh,2020,4,452010,196,150894
madhya-pradesh,2020,4,455001,157,71794
madhya-pradesh,2020,4,452003,156,86077
madhya-pradesh,2020,4,452001,144,50408
madhya-pradesh,2020,4,456010,133,55661
madhya-pradesh,2020,4,482002,124,61819
madhya-pradesh,2020,4,452016,117,60180
madhya-pradesh,2020,4,482001,109,75771
madhya-pradesh,2020,4,480001,108,39012
madhya-pradesh,2020,4,452009,107,49284
madhya-pradesh,2021,1,452010,292,123349
madhya-pradesh,2021,1,452001,251,116624
madhya-pradesh,2021,1,455001,250,80840
madhya-pradesh,2021,1,482002,183,70792
madhya-pradesh,2021,1,452003,182,84903
madhya-pradesh,2021,1,457001,168,51993
madhya-pradesh,2021,1,485001,164,77755
madhya-pradesh,2021,1,452020,163,41423
madhya-pradesh,2021,1,452009,153,59102
madhya-pradesh,2021,1,482001,149,85792
madhya-pradesh,2021,2,452010,318,217261
madhya-pradesh,2021,2,455001,293,152028
madhya-pradesh,2021,2,452003,212,186530
madhya-pradesh,2021,2,457001,182,156427
madhya-pradesh,2021,2,452001,179,100541
madhya-pradesh,2021,2,482002,177,78906
madhya-pradesh,2021,2,460001,166,115822
madhya-pradesh,2021,2,485001,166,142098
madhya-pradesh,2021,2,452016,166,123056
madhya-pradesh,2021,2,480001,163,80186
madhya-pradesh,2021,3,452010,262,158149
madhya-pradesh,2021,3,455001,205,147100
madhya-pradesh,2021,3,452001,201,94445
madhya-pradesh,2021,3,452003,183,107552
madhya-pradesh,2021,3,457001,165,75346
madhya-pradesh,2021,3,452016,159,158420
madhya-pradesh,2021,3,452020,153,102349
madhya-pradesh,2021,3,452009,137,93228
madhya-pradesh,2021,3,480001,128,137028
madhya-pradesh,2021,3,456010,121,74050
madhya-pradesh,2021,4,452010,385,363032
madhya-pradesh,2021,4,452001,320,327898
madhya-pradesh,2021,4,452016,237,352688
madhya-pradesh,2021,4,452003,233,233481
madhya-pradesh,2021,4,452009,224,260882
madhya-pradesh,2021,4,455001,199,240931
madhya-pradesh,2021,4,482002,194,226586
madhya-pradesh,2021,4,485001,172,186619
madhya-pradesh,2021,4,482001,164,175088
madhya-pradesh,2021,4,452007,163,163807
madhya-pradesh,2022,1,452010,387,458284
madhya-pradesh,2022,1,452001,289,295078
madhya-pradesh,2022,1,452009,254,325854
madhya-pradesh,2022,1,452016,249,413080
madhya-pradesh,2022,1,452003,242,255686
madhya-pradesh,2022,1,482002,199,242274
madhya-pradesh,2022,1,452020,197,263588
madhya-pradesh,2022,1,455001,187,295488
madhya-pradesh,2022,1,456006,180,190207
madhya-pradesh,2022,1,485001,174,198588
madhya-pradesh,2022,2,452010,412,425203
madhya-pradesh,2022,2,452001,256,292802
madhya-pradesh,2022,2,452016,255,437268
madhya-pradesh,2022,2,482002,252,374764
madhya-pradesh,2022,2,452009,226,253602
madhya-pradesh,2022,2,452003,225,297874
madhya-pradesh,2022,2,455001,223,289444
madhya-pradesh,2022,2,456006,156,177366
madhya-pradesh,2022,2,482001,156,237564
madhya-pradesh,2022,2,485001,155,200394
madhya-pradesh,2022,3,452010,575,669254
madhya-pradesh,2022,3,452001,476,548301
madhya-pradesh,2022,3,452016,381,541981
madhya-pradesh,2022,3,482002,373,467038
madhya-pradesh,2022,3,455001,345,506515
madhya-pradesh,2022,3,452009,332,454942
madhya-pradesh,2022,3,452003,294,275516
madhya-pradesh,2022,3,452020,293,331098
madhya-pradesh,2022,3,462022,271,384616
madhya-pradesh,2022,3,482001,261,314321
madhya-pradesh,2022,4,452010,760,1027736
madhya-pradesh,2022,4,452001,661,737534
madhya-pradesh,2022,4,452016,537,868792
madhya-pradesh,2022,4,452009,507,705788
madhya-pradesh,2022,4,455001,446,633466
madhya-pradesh,2022,4,452003,426,461088
madhya-pradesh,2022,4,482002,409,614146
madhya-pradesh,2022,4,452020,343,462629
madhya-pradesh,2022,4,462022,330,513575
madhya-pradesh,2022,4,482001,314,448685
madhya-pradesh,2023,1,452010,732,1016687
madhya-pradesh,2023,1,452001,615,839884
madhya-pradesh,2023,1,452016,503,860895
madhya-pradesh,2023,1,452009,482,671041
madhya-pradesh,2023,1,482002,408,748730
madhya-pradesh,2023,1,452003,404,526661
madhya-pradesh,2023,1,455001,367,559856
madhya-pradesh,2023,1,452007,360,499025
madhya-pradesh,2023,1,474001,345,495162
madhya-pradesh,2023,1,482001,324,579801
madhya-pradesh,2023,2,452010,746,989870
madhya-pradesh,2023,2,452001,621,823877
madhya-pradesh,2023,2,452009,527,879657
madhya-pradesh,2023,2,452016,505,992174
madhya-pradesh,2023,2,455001,404,696184
madhya-pradesh,2023,2,452003,403,525938
madhya-pradesh,2023,2,482002,385,710927
madhya-pradesh,2023,2,452020,364,588199
madhya-pradesh,2023,2,482001,361,624527
madhya-pradesh,2023,2,456010,353,621218
madhya-pradesh,2023,3,452010,841,1113092
madhya-pradesh,2023,3,452001,545,803408
madhya-pradesh,2023,3,452016,518,910816
madhya-pradesh,2023,3,482002,465,686659
madhya-pradesh,2023,3,452009,416,558559
madhya-pradesh,2023,3,455001,409,740804
madhya-pradesh,2023,3,482001,398,788853
madhya-pradesh,2023,3,452020,366,609499
madhya-pradesh,2023,3,452003,339,495223
madhya-pradesh,2023,3,474005,337,485795
madhya-pradesh,2023,4,452010,1090,1854529
madhya-pradesh,2023,4,452016,776,1486383
madhya-pradesh,2023,4,452001,770,1173331
madhya-pradesh,2023,4,482002,634,1085058
madhya-pradesh,2023,4,452009,634,1036598
madhya-pradesh,2023,4,455001,607,1147117
madhya-pradesh,2023,4,452003,579,772432
madhya-pradesh,2023,4,482001,484,890762
madhya-pradesh,2023,4,456010,471,822271
madhya-pradesh,2023,4,452020,442,732877
madhya-pradesh,2024,1,452010,1051,1765762
madhya-pradesh,2024,1,452001,765,1223173
madhya-pradesh,2024,1,452016,762,1507073
madhya-pradesh,2024,1,455001,681,1177698
madhya-pradesh,2024,1,482002,629,994409
madhya-pradesh,2024,1,474001,627,1050205
madhya-pradesh,2024,1,452009,622,977798
madhya-pradesh,2024,1,482001,586,1002226
madhya-pradesh,2024,1,452003,585,791184
madhya-pradesh,2024,1,452020,493,787801
madhya-pradesh,2024,2,452010,908,1675496
madhya-pradesh,2024,2,452016,740,1546722
madhya-pradesh,2024,2,452001,713,1139489
madhya-pradesh,2024,2,452009,585,986895
madhya-pradesh,2024,2,455001,555,1156759
madhya-pradesh,2024,2,482002,521,1075055
madhya-pradesh,2024,2,452020,479,888149
madhya-pradesh,2024,2,462022,476,957931
madhya-pradesh,2024,2,482001,462,909588
madhya-pradesh,2024,2,452003,442,591557
madhya-pradesh,2024,3,452001,1801,3028209
madhya-pradesh,2024,3,452010,980,1726929
madhya-pradesh,2024,3,452016,930,1884758
madhya-pradesh,2024,3,474001,622,1049284
madhya-pradesh,2024,3,482002,617,1166993
madhya-pradesh,2024,3,455001,606,1174795
madhya-pradesh,2024,3,452006,586,840673
madhya-pradesh,2024,3,482001,528,1044724
madhya-pradesh,2024,3,462001,520,1027218
madhya-pradesh,2024,3,486001,517,894726
madhya-pradesh,2024,4,452001,2301,3507377
madhya-pradesh,2024,4,452010,1394,2386628
madhya-pradesh,2024,4,452016,1202,2377995
madhya-pradesh,2024,4,455001,961,1567609
madhya-pradesh,2024,4,482002,749,1212291
madhya-pradesh,2024,4,452006,722,1043398
madhya-pradesh,2024,4,474001,722,1334621
madhya-pradesh,2024,4,486001,679,1225860
madhya-pradesh,2024,4,452011,640,919763
madhya-pradesh,2024,4,452007,639,912956
maharashtra,2020,2,421201,668,104388
maharashtra,2020,2,431003,651,107122
maharashtra,2020,2,421302,630,106761
maharashtra,2020,2,410206,609,101245
maharashtra,2020,2,421301,540,87485
maharashtra,2020,2,411014,472,74448
maharashtra,2020,2,411046,469,76010
maharashtra,2020,2,411041,432,69808
maharashtra,2020,2,411057,428,69012
maharashtra,2020,2,431005,415,67472
maharashtra,2020,3,410501,1067,278535
maharashtra,2020,3,431003,926,209817
maharashtra,2020,3,411033,852,196069
maharashtra,2020,3,411014,812,203782
maharashtra,2020,3,411046,786,187773
maharashtra,2020,3,411041,766,180197
maharashtra,2020,3,412105,762,200935
maharashtra,2020,3,422009,644,158475
maharashtra,2020,3,421201,637,150597
maharashtra,2020,3,410206,616,155290
maharashtra,2020,4,421302,609,459248
maharashtra,2020,4,421201,465,347630
maharashtra,2020,4,410501,452,192757
maharashtra,2020,4,410206,446,383299
maharashtra,2020,4,411033,444,272672
maharashtra,2020,4,422009,408,229965
maharashtra,2020,4,421301,396,265869
maharashtra,2020,4,400072,317,193552
maharashtra,2020,4,431003,314,118228
maharashtra,2020,4,411046,298,219978
maharashtra,2021,1,421302,802,538000
maharashtra,2021,1,410501,649,265413
maharashtra,2021,1,411033,515,304108
maharashtra,2021,1,421201,501,329307
maharashtra,2021,1,410206,499,407630
maharashtra,2021,1,421301,478,362678
maharashtra,2021,1,431003,466,135948
maharashtra,2021,1,411014,426,223350
maharashtra,2021,1,422009,371,216352
maharashtra,2021,1,411046,370,174139
maharashtra,2021,2,410501,948,578550
maharashtra,2021,2,421302,783,586297
maharashtra,2021,2,411033,722,405598
maharashtra,2021,2,412105,713,452166
maharashtra,2021,2,410206,654,468786
maharashtra,2021,2,431003,617,329319
maharashtra,2021,2,421201,597,407263
maharashtra,2021,2,411041,594,281598
maharashtra,2021,2,411046,586,390756
maharashtra,2021,2,421301,511,391589
maharashtra,2021,3,421301,1176,670772
maharashtra,2021,3,421302,1001,736789
maharashtra,2021,3,410501,561,304516
maharashtra,2021,3,410206,487,415689
maharashtra,2021,3,421201,478,446433
maharashtra,2021,3,411033,474,362568
maharashtra,2021,3,431001,451,249513
maharashtra,2021,3,411046,422,291023
maharashtra,2021,3,401208,406,346804
maharashtra,2021,3,412105,405,333389
maharashtra,2021,4,421301,1473,1157196
maharashtra,2021,4,421302,1471,1338786
maharashtra,2021,4,411033,847,970344
maharashtra,2021,4,421201,834,838561
maharashtra,2021,4,410206,834,1001187
maharashtra,2021,4,401208,746,695026
maharashtra,2021,4,410501,733,630994
maharashtra,2021,4,411014,713,824373
maharashtra,2021,4,411057,654,768442
maharashtra,2021,4,411046,634,802119
maharashtra,2022,1,421302,1673,1688051
maharashtra,2022,1,421301,1149,1308996
maharashtra,2022,1,411033,1052,1435905
maharashtra,2022,1,413002,1031,1149715
maharashtra,2022,1,421201,1026,1069715
maharashtra,2022,1,410206,959,1269943
maharashtra,2022,1,411057,875,1122811
maharashtra,2022,1,410501,838,966205
maharashtra,2022,1,411014,766,975979
maharashtra,2022,1,412105,731,889422
maharashtra,2022,2,421302,1191,1281753
maharashtra,2022,2,411057,1059,1326202
maharashtra,2022,2,411014,986,1301528
maharashtra,2022,2,411033,973,1129927
maharashtra,2022,2,421201,899,1050391
maharashtra,2022,2,421301,843,1082820
maharashtra,2022,2,412105,800,970827
maharashtra,2022,2,410206,779,1042926
maharashtra,2022,2,410501,665,804304
maharashtra,2022,2,401208,655,711523
maharashtra,2022,3,411057,1327,1617600
maharashtra,2022,3,421302,1316,1390663
maharashtra,2022,3,411014,1037,1406461
maharashtra,2022,3,411033,1016,1187091
maharashtra,2022,3,421301,955,1063117
maharashtra,2022,3,410206,920,1117204
maharashtra,2022,3,410501,849,857434
maharashtra,2022,3,421201,840,957396
maharashtra,2022,3,412105,802,973297
maharashtra,2022,3,401208,754,826654
maharashtra,2022,4,421302,2085,2245940
maharashtra,2022,4,411057,1899,2503539
maharashtra,2022,4,411033,1465,1948300
maharashtra,2022,4,410206,1396,1875505
maharashtra,2022,4,421301,1362,1650860
maharashtra,2022,4,421201,1328,1563962
maharashtra,2022,4,410501,1306,1273296
maharashtra,2022,4,411014,1245,1836630
maharashtra,2022,4,401208,1109,1294526
maharashtra,2022,4,412105,1002,1479528
maharashtra,2023,1,411057,1914,2708878
maharashtra,2023,1,421302,1756,1982201
maharashtra,2023,1,410206,1421,2021889
maharashtra,2023,1,411033,1324,1882866
maharashtra,2023,1,421201,1283,1536250
maharashtra,2023,1,421301,1261,1419597
maharashtra,2023,1,411014,1154,1728681
maharashtra,2023,1,410501,1052,1220619
maharashtra,2023,1,413002,949,1057566
maharashtra,2023,1,412105,947,1413231
maharashtra,2023,2,411057,1944,2581267
maharashtra,2023,2,411014,1667,2260529
maharashtra,2023,2,421302,1426,1878446
maharashtra,2023,2,411033,1373,1830790
maharashtra,2023,2,410206,1196,1712530
maharashtra,2023,2,421301,995,1244964
maharashtra,2023,2,421201,961,1146866
maharashtra,2023,2,410501,944,1139942
maharashtra,2023,2,412105,934,1354194
maharashtra,2023,2,411028,885,1479108
maharashtra,2023,3,411057,2098,2821693
maharashtra,2023,3,411014,1435,1820440
maharashtra,2023,3,421302,1334,1424893
maharashtra,2023,3,411033,1273,1580213
maharashtra,2023,3,410206,1151,1553050
maharashtra,2023,3,410501,989,1195129
maharashtra,2023,3,412105,939,1400642
maharashtra,2023,3,421301,925,1149583
maharashtra,2023,3,401208,898,1030798
maharashtra,2023,3,421201,880,964009
maharashtra,2023,4,411057,2574,4010497
maharashtra,2023,4,421302,1992,2396959
maharashtra,2023,4,411033,1635,2582879
maharashtra,2023,4,410206,1523,2335436
maharashtra,2023,4,411014,1435,2325924
maharashtra,2023,4,421201,1435,1800835
maharashtra,2023,4,421301,1412,1934379
maharashtra,2023,4,410501,1221,1436052
maharashtra,2023,4,401208,1062,1326638
maharashtra,2023,4,400072,1021,1156261
maharashtra,2024,1,411057,2366,3619740
maharashtra,2024,1,421302,1926,2219144
maharashtra,2024,1,411033,1748,2676682
maharashtra,2024,1,410206,1642,2789761
maharashtra,2024,1,410501,1474,1672188
maharashtra,2024,1,413002,1465,1750096
maharashtra,2024,1,411014,1361,2122478
maharashtra,2024,1,421201,1282,1721708
maharashtra,2024,1,421301,1267,1635718
maharashtra,2024,1,401208,1200,1360932
maharashtra,2024,2,411057,2103,3395840
maharashtra,2024,2,421302,1350,1874482
maharashtra,2024,2,411033,1346,2310327
maharashtra,2024,2,411014,1321,2340015
maharashtra,2024,2,410206,1245,2314637
maharashtra,2024,2,410501,1129,1394820
maharashtra,2024,2,401208,1084,1408744
maharashtra,2024,2,421301,1001,1423247
maharashtra,2024,2,421201,1000,1336627
maharashtra,2024,2,412105,968,1835555
maharashtra,2024,3,411057,2209,3899516
maharashtra,2024,3,411033,1500,2325813
maharashtra,2024,3,421302,1347,1846386
maharashtra,2024,3,410206,1274,2276353
maharashtra,2024,3,411014,1216,2297301
maharashtra,2024,3,401208,1093,1323964
maharashtra,2024,3,410501,1044,1454573
maharashtra,2024,3,412105,864,1580941
maharashtra,2024,3,413002,826,1097610
maharashtra,2024,3,400701,814,1197605
maharashtra,2024,4,411057,2775,4649485
maharashtra,2024,4,421302,2204,2563723
maharashtra,2024,4,411033,2017,3378682
maharashtra,2024,4,410206,1852,2865016
maharashtra,2024,4,410501,1647,1900840
maharashtra,2024,4,411014,1536,2694545
maharashtra,2024,4,401208,1311,1623101
maharashtra,2024,4,400701,1216,1576605
maharashtra,2024,4,412105,1164,1992779
maharashtra,2024,4,421306,1160,1378193
manipur,2020,2,795008,8,1155
manipur,2020,2,795004,7,1288
manipur,2020,2,795006,5,1541
manipur,2020,2,795003,4,847
manipur,2020,2,795001,3,595
manipur,2020,2,795142,3,688
manipur,2020,2,795138,3,767
manipur,2020,2,795130,3,595
manipur,2020,2,795103,3,760
manipur,2020,2,795009,2,457
manipur,2020,3,795004,18,8497
manipur,2020,3,795010,15,6491
manipur,2020,3,795140,13,4422
manipur,2020,3,795103,11,3535
manipur,2020,3,795133,7,1815
manipur,2020,3,795001,6,2005
manipur,2020,3,795116,5,1671
manipur,2020,3,795134,4,1737
manipur,2020,3,795126,3,1579
manipur,2020,3,795005,3,595
manipur,2020,4,795004,13,6853
manipur,2020,4,795001,12,11511
manipur,2020,4,795138,7,4101
manipur,2020,4,795103,7,1801
manipur,2020,4,795158,5,1157
manipur,2020,4,795148,5,424
manipur,2020,4,795010,4,596
manipur,2020,4,795129,4,3507
manipur,2020,4,795149,3,431
manipur,2020,4,795128,3,3554
manipur,2021,1,795004,15,4441
manipur,2021,1,795001,13,6007
manipur,2021,1,795130,10,849
manipur,2021,1,795002,6,5787
manipur,2021,1,795128,6,3433
manipur,2021,1,795126,6,1448
manipur,2021,1,795151,5,2184
manipur,2021,1,795148,5,307
manipur,2021,1,795009,5,799
manipur,2021,1,795140,4,1401
manipur,2021,2,795004,22,18379
manipur,2021,2,795001,9,3352
manipur,2021,2,795002,9,5061
manipur,2021,2,795142,6,1544
manipur,2021,2,795008,6,12030
manipur,2021,2,795130,5,1107
manipur,2021,2,795010,5,7487
manipur,2021,2,795133,4,1278
manipur,2021,2,795135,4,2325
manipur,2021,2,795148,4,1061
manipur,2021,3,795004,16,20732
manipur,2021,3,795001,8,8263
manipur,2021,3,795010,8,3989
manipur,2021,3,795129,7,3722
manipur,2021,3,795002,7,7701
manipur,2021,3,795138,5,7486
manipur,2021,3,795131,4,19083
manipur,2021,3,795145,4,1660
manipur,2021,3,795102,4,9774
manipur,2021,3,795008,3,1229
manipur,2021,4,795004,19,28763
manipur,2021,4,795001,10,19309
manipur,2021,4,795138,8,18969
manipur,2021,4,795010,8,9628
manipur,2021,4,795103,7,1117
manipur,2021,4,795133,7,5661
manipur,2021,4,795142,6,4996
manipur,2021,4,795105,6,17035
manipur,2021,4,795116,5,19606
manipur,2021,4,795008,5,9162
manipur,2022,1,795004,22,68365
manipur,2022,1,795002,10,23016
manipur,2022,1,795142,8,21796
manipur,2022,1,795138,8,23348
manipur,2022,1,795128,7,29569
manipur,2022,1,795130,7,50970
manipur,2022,1,795103,6,10337
manipur,2022,1,795158,6,23366
manipur,2022,1,795133,6,2863
manipur,2022,1,795006,5,14019
manipur,2022,2,795004,50,124541
manipur,2022,2,795001,25,70143
manipur,2022,2,795002,14,14140
manipur,2022,2,795128,10,27650
manipur,2022,2,795129,9,19243
manipur,2022,2,795135,9,17426
manipur,2022,2,795149,8,20419
manipur,2022,2,795138,8,20712
manipur,2022,2,795008,7,29878
manipur,2022,2,795006,6,23112
manipur,2022,3,795004,22,25653
manipur,2022,3,795001,15,45639
manipur,2022,3,795002,15,44644
manipur,2022,3,795116,8,21204
manipur,2022,3,795136,8,3355
manipur,2022,3,795138,6,15416
manipur,2022,3,795133,6,14166
manipur,2022,3,795127,6,12568
manipur,2022,3,795129,6,18971
manipur,2022,3,795130,6,17076
manipur,2022,4,795004,28,82038
manipur,2022,4,795001,16,22732
manipur,2022,4,795138,13,17893
manipur,2022,4,795002,11,26316
manipur,2022,4,795128,11,19980
manipur,2022,4,795116,10,32186
manipur,2022,4,795158,10,34521
manipur,2022,4,795132,10,17578
manipur,2022,4,795113,10,14090
manipur,2022,4,795006,9,6400
manipur,2023,1,795004,34,121312
manipur,2023,1,795002,16,24436
manipur,2023,1,795006,16,38242
manipur,2023,1,795001,12,32952
manipur,2023,1,795128,9,31237
manipur,2023,1,795003,8,14363
manipur,2023,1,795133,7,19860
manipur,2023,1,795010,6,12714
manipur,2023,1,795138,6,14420
manipur,2023,1,795149,6,15118
manipur,2023,2,795004,22,49004
manipur,2023,2,795002,11,29290
manipur,2023,2,795103,8,24668
manipur,2023,2,795107,7,8711
manipur,2023,2,795001,7,20009
manipur,2023,2,795130,5,13006
manipur,2023,2,795011,4,10571
manipur,2023,2,795010,4,11069
manipur,2023,2,795133,4,17678
manipur,2023,2,795140,4,4543
manipur,2023,3,795004,25,24469
manipur,2023,3,795001,6,10824
manipur,2023,3,795008,4,33163
manipur,2023,3,795006,4,8758
manipur,2023,3,795002,3,7782
manipur,2023,3,795116,3,12931
manipur,2023,3,795107,3,3626
manipur,2023,3,795159,2,9912
manipur,2023,3,795113,2,3745
manipur,2023,3,795148,2,3834
manipur,2023,4,795004,50,70452
manipur,2023,4,795002,28,37847
manipur,2023,4,795001,25,44031
manipur,2023,4,795116,16,32180
manipur,2023,4,795129,10,26311
manipur,2023,4,795133,9,22618
manipur,2023,4,795107,7,23827
manipur,2023,4,795003,6,8450
manipur,2023,4,795130,6,30020
manipur,2023,4,795113,6,13222
manipur,2024,1,795004,63,149176
manipur,2024,1,795001,25,34767
manipur,2024,1,795002,20,35552
manipur,2024,1,795116,17,43972
manipur,2024,1,795148,17,6832
manipur,2024,1,795134,13,32417
manipur,2024,1,795138,13,10461
manipur,2024,1,795107,13,19738
manipur,2024,1,795133,13,11587
manipur,2024,1,795129,12,16777
manipur,2024,2,795004,64,109022
manipur,2024,2,795002,23,40295
manipur,2024,2,795001,20,33892
manipur,2024,2,795138,14,18244
manipur,2024,2,795129,14,34487
manipur,2024,2,795133,13,7192
manipur,2024,2,795128,12,22569
manipur,2024,2,795116,9,12857
manipur,2024,2,795149,9,12730
manipur,2024,2,795103,8,7223
manipur,2024,3,795001,38,75194
manipur,2024,3,795004,26,47217
manipur,2024,3,795002,19,52824
manipur,2024,3,795128,16,21355
manipur,2024,3,795148,11,11308
manipur,2024,3,795138,11,29860
manipur,2024,3,795133,11,14504
manipur,2024,3,795146,10,20403
manipur,2024,3,795005,9,16869
manipur,2024,3,795116,9,26505
manipur,2024,4,795004,40,76062
manipur,2024,4,795002,37,63682
manipur,2024,4,795001,30,86113
manipur,2024,4,795010,16,37456
manipur,2024,4,795128,16,34233
manipur,2024,4,795133,16,50252
manipur,2024,4,795116,15,17506
manipur,2024,4,795130,14,30530
manipur,2024,4,795149,13,22023
manipur,2024,4,795113,12,28312
meghalaya,2020,2,793001,7,1252
meghalaya,2020,2,793101,7,1591
meghalaya,2020,2,793119,4,847
meghalaya,2020,2,793011,4,924
meghalaya,2020,2,793160,3,462
meghalaya,2020,2,793003,3,595
meghalaya,2020,2,793210,3,795
meghalaya,2020,2,793200,2,462
meghalaya,2020,2,793012,1,231
meghalaya,2020,2,793022,1,238
meghalaya,2020,3,793210,17,4534
meghalaya,2020,3,793001,12,3049
meghalaya,2020,3,793004,9,3376
meghalaya,2020,3,793022,8,1381
meghalaya,2020,3,793002,8,1862
meghalaya,2020,3,793200,6,4284
meghalaya,2020,3,794104,6,1194
meghalaya,2020,3,793101,5,1290
meghalaya,2020,3,794001,4,2023
meghalaya,2020,3,794111,4,1964
meghalaya,2020,4,793002,22,7928
meghalaya,2020,4,794105,7,3987
meghalaya,2020,4,793019,6,7101
meghalaya,2020,4,793001,5,8726
meghalaya,2020,4,793210,4,3792
meghalaya,2020,4,793113,3,197
meghalaya,2020,4,793102,3,1233
meghalaya,2020,4,793018,3,2127
meghalaya,2020,4,794101,3,526
meghalaya,2020,4,793007,3,2103
meghalaya,2021,1,793001,8,8874
meghalaya,2021,1,794105,8,16898
meghalaya,2021,1,793210,7,632
